	GSM1194697	GSM1194698	GSM1194699
ENSG00000232914	0	0	0
ENSG00000225256	0	0	0
ENSG00000249606	0	0	0
ENSG00000225895	0	0	0
ENSG00000232845	0	0	0
ENSG00000054116	408	797	222
ENSG00000173626	63	66	29
ENSG00000280495	352	324	278
ENSG00000181029	463	512	382
ENSG00000007255	47	122	25
ENSG00000182400	516	520	283
ENSG00000153339	936	431	352
ENSG00000167632	376	85	23
ENSG00000163519	0	0	0
ENSG00000255569	0	0	0
ENSG00000256553	0	0	0
ENSG00000211784	0	0	0
ENSG00000256474	0	0	0
ENSG00000211785	0	0	0
ENSG00000211789	0	0	0
ENSG00000211794	0	0	0
ENSG00000211788	0	0	0
ENSG00000211791	0	0	0
ENSG00000211792	0	0	0
ENSG00000258482	0	0	0
ENSG00000211796	0	0	0
ENSG00000211797	0	0	0
ENSG00000211798	0	0	0
ENSG00000211799	0	0	0
ENSG00000211776	0	0	0
ENSG00000211800	0	0	0
ENSG00000211801	0	0	0
ENSG00000211802	0	0	0
ENSG00000211803	0	0	0
ENSG00000211805	0	0	0
ENSG00000211806	0	0	0
ENSG00000211807	1	0	0
ENSG00000211812	0	0	0
ENSG00000211809	0	0	0
ENSG00000258835	0	0	0
ENSG00000211810	0	0	0
ENSG00000211777	0	0	0
ENSG00000259092	0	0	0
ENSG00000249048	0	0	0
ENSG00000258905	0	0	0
ENSG00000258812	0	0	0
ENSG00000211813	0	0	0
ENSG00000211814	0	0	0
ENSG00000211815	0	0	0
ENSG00000259068	0	0	0
ENSG00000211816	0	0	0
ENSG00000211817	0	0	0
ENSG00000211818	0	0	0
ENSG00000211778	0	0	0
ENSG00000211819	0	0	0
ENSG00000211820	0	0	0
ENSG00000211779	0	0	0
ENSG00000211780	0	0	0
ENSG00000211781	0	0	0
ENSG00000211782	0	0	0
ENSG00000211786	0	0	0
ENSG00000211787	0	0	0
ENSG00000211790	0	0	0
ENSG00000256379	0	0	0
ENSG00000211795	0	0	0
ENSG00000211808	0	0	0
ENSG00000211783	0	0	0
ENSG00000211793	0	0	0
ENSG00000281981	0	14	0
ENSG00000276849	0	0	0
ENSG00000282253	0	0	0
ENSG00000282078	0	0	0
ENSG00000281989	0	0	0
ENSG00000282500	0	0	0
ENSG00000282273	0	0	0
ENSG00000282215	0	0	0
ENSG00000281957	0	0	0
ENSG00000282488	0	0	0
ENSG00000282272	0	0	0
ENSG00000282589	0	0	0
ENSG00000282371	0	0	0
ENSG00000282380	0	0	0
ENSG00000282820	0	0	0
ENSG00000282154	0	0	0
ENSG00000282392	0	0	0
ENSG00000282423	0	0	0
ENSG00000282618	0	0	0
ENSG00000282007	0	0	0
ENSG00000282340	0	0	0
ENSG00000282711	0	0	0
ENSG00000282242	0	0	0
ENSG00000282760	0	0	0
ENSG00000282326	0	0	0
ENSG00000282208	0	0	0
ENSG00000282354	0	0	0
ENSG00000282605	0	0	0
ENSG00000282407	0	0	0
ENSG00000282252	0	0	0
ENSG00000282497	0	0	0
ENSG00000282415	0	0	0
ENSG00000282483	0	0	0
ENSG00000282771	0	0	0
ENSG00000282621	0	0	0
ENSG00000282568	0	0	0
ENSG00000282064	0	0	0
ENSG00000205274	0	0	0
ENSG00000282462	0	0	0
ENSG00000183938	0	0	0
ENSG00000282036	0	0	0
ENSG00000234122	0	0	0
ENSG00000282449	0	0	0
ENSG00000229063	0	0	0
ENSG00000282730	0	0	0
ENSG00000215206	0	0	0
ENSG00000281963	0	0	0
ENSG00000240215	0	0	0
ENSG00000281968	0	0	0
ENSG00000231165	0	0	0
ENSG00000282234	0	0	0
ENSG00000282812	0	0	0
ENSG00000282628	0	0	0
ENSG00000223394	0	0	0
ENSG00000282624	0	0	0
ENSG00000282297	0	0	0
ENSG00000282014	0	0	0
ENSG00000282285	0	0	0
ENSG00000282803	0	0	0
ENSG00000282236	0	0	0
ENSG00000282148	0	0	0
ENSG00000282466	0	0	0
ENSG00000282577	0	0	0
ENSG00000282098	0	0	0
ENSG00000282748	0	0	0
ENSG00000281970	0	0	0
ENSG00000282719	0	0	0
ENSG00000282240	0	0	0
ENSG00000277110	0	0	0
ENSG00000282459	0	0	0
ENSG00000282470	0	0	0
ENSG00000282134	0	0	0
ENSG00000282225	0	0	0
ENSG00000282506	0	0	0
ENSG00000282203	0	0	0
ENSG00000282756	0	0	0
ENSG00000282709	0	0	0
ENSG00000282704	0	0	0
ENSG00000282179	0	0	0
ENSG00000281943	0	0	0
ENSG00000281952	0	0	0
ENSG00000282529	0	0	0
ENSG00000282204	0	0	0
ENSG00000281972	0	0	0
ENSG00000282047	0	0	0
ENSG00000211829	0	0	7
ENSG00000223997	0	0	0
ENSG00000237235	0	0	0
ENSG00000228985	0	0	0
ENSG00000211825	0	0	0
ENSG00000211827	0	0	0
ENSG00000211828	0	0	0
ENSG00000211826	0	0	0
ENSG00000107614	47	82	63
ENSG00000186439	0	0	0
ENSG00000211804	0	0	0
ENSG00000211821	0	0	0
ENSG00000256590	0	0	0
ENSG00000118094	33	18	12
ENSG00000255239	29	0	0
ENSG00000124731	158	201	22
ENSG00000095970	25	13	4
ENSG00000161911	20	0	0
ENSG00000112195	14	7	67
ENSG00000184106	0	68	2
ENSG00000188056	14	0	0
ENSG00000225690	0	0	0
ENSG00000124496	321	133	193
ENSG00000213689	63	224	192
ENSG00000183479	1	0	0
ENSG00000211689	0	0	0
ENSG00000227191	0	0	1
ENSG00000211690	0	0	0
ENSG00000211687	0	0	0
ENSG00000211691	0	0	0
ENSG00000211692	0	0	0
ENSG00000211688	0	0	0
ENSG00000211701	0	0	0
ENSG00000211694	0	0	0
ENSG00000211693	0	0	0
ENSG00000233306	0	0	0
ENSG00000211699	5	0	0
ENSG00000211698	0	0	0
ENSG00000211697	0	0	0
ENSG00000228668	0	0	0
ENSG00000226212	0	0	0
ENSG00000249978	0	0	0
ENSG00000211696	0	0	0
ENSG00000211695	0	0	0
ENSG00000225992	0	0	0
ENSG00000231202	0	0	0
ENSG00000170893	0	0	0
ENSG00000072657	25	1	15
ENSG00000174417	0	0	0
ENSG00000170855	247	305	32
ENSG00000278364	0	0	0
ENSG00000173334	3096	4808	2093
ENSG00000071575	779	1349	203
ENSG00000101255	304	244	85
ENSG00000255690	2	8	6
ENSG00000237703	0	0	0
ENSG00000154370	245	316	307
ENSG00000204977	735	500	333
ENSG00000106785	476	127	208
ENSG00000235259	0	0	7
ENSG00000221926	337	1040	126
ENSG00000108448	216	119	56
ENSG00000285344	32	3	9
ENSG00000109654	6433	6647	3092
ENSG00000132109	120	120	17
ENSG00000132274	1663	2198	912
ENSG00000113595	100	82	40
ENSG00000122779	1654	443	898
ENSG00000121060	383	397	261
ENSG00000231002	418	508	333
ENSG00000223840	0	0	0
ENSG00000234495	636	804	415
ENSG00000130726	518	175	197
ENSG00000137699	2992	3745	1650
ENSG00000110171	60	37	37
ENSG00000224168	0	322	2
ENSG00000119401	232	181	34
ENSG00000197323	2434	2875	1593
ENSG00000258659	303	77	68
ENSG00000104228	65	84	14
ENSG00000152503	56	5	2
ENSG00000108395	378	525	606
ENSG00000112343	919	594	225
ENSG00000224994	160	287	70
ENSG00000248167	0	0	0
ENSG00000146833	363	569	156
ENSG00000224496	0	0	0
ENSG00000146063	239	464	286
ENSG00000155890	0	0	0
ENSG00000144015	0	0	0
ENSG00000144010	0	0	0
ENSG00000144188	0	0	0
ENSG00000166326	1678	1661	1082
ENSG00000134253	134	56	55
ENSG00000163462	11	46	7
ENSG00000132481	566	709	514
ENSG00000150244	0	0	0
ENSG00000168930	0	0	0
ENSG00000182053	0	0	0
ENSG00000204449	0	0	0
ENSG00000223417	0	0	0
ENSG00000233802	0	0	0
ENSG00000132256	238	247	313
ENSG00000146755	0	0	0
ENSG00000124900	0	0	0
ENSG00000204455	0	0	0
ENSG00000249910	0	0	0
ENSG00000255190	0	0	0
ENSG00000237706	0	0	0
ENSG00000285143	0	0	0
ENSG00000220948	0	0	0
ENSG00000166007	0	0	0
ENSG00000232717	0	0	0
ENSG00000183718	244	165	212
ENSG00000225581	0	0	0
ENSG00000166013	0	0	0
ENSG00000254764	0	0	0
ENSG00000138100	2	0	2
ENSG00000147573	0	0	0
ENSG00000169871	833	1255	541
ENSG00000162722	78	14	64
ENSG00000213186	426	399	149
ENSG00000121236	22	95	26
ENSG00000258588	0	0	0
ENSG00000176979	0	0	0
ENSG00000232976	0	0	0
ENSG00000227837	0	0	0
ENSG00000227247	0	0	0
ENSG00000250227	0	0	0
ENSG00000250857	0	0	0
ENSG00000229909	0	0	0
ENSG00000223558	0	0	0
ENSG00000227986	1	7	0
ENSG00000235737	0	0	0
ENSG00000227830	0	0	0
ENSG00000224210	0	0	0
ENSG00000232764	0	0	0
ENSG00000227251	0	0	0
ENSG00000183439	26	12	6
ENSG00000116525	203	296	28
ENSG00000158022	6	0	0
ENSG00000204450	0	0	0
ENSG00000189253	0	0	0
ENSG00000214891	0	0	0
ENSG00000254751	0	0	0
ENSG00000223709	0	0	0
ENSG00000226185	0	0	0
ENSG00000141569	205	254	271
ENSG00000166436	116	113	226
ENSG00000119283	0	0	0
ENSG00000167333	138	31	30
ENSG00000278211	768	334	592
ENSG00000146054	60	68	50
ENSG00000206557	2	0	0
ENSG00000177238	418	475	414
ENSG00000178809	123	289	67
ENSG00000155428	0	0	0
ENSG00000250374	0	0	0
ENSG00000214414	0	0	0
ENSG00000254993	0	0	0
ENSG00000171206	661	787	301
ENSG00000232724	0	0	0
ENSG00000100505	0	5	0
ENSG00000184108	0	0	0
ENSG00000179046	25	73	28
ENSG00000038382	3300	4207	2398
ENSG00000100106	1278	1207	392
ENSG00000125733	194	82	183
ENSG00000100815	1511	1748	867
ENSG00000153827	4047	5442	3456
ENSG00000071539	137	69	105
ENSG00000103671	196	628	82
ENSG00000087077	1451	2038	552
ENSG00000205133	716	629	116
ENSG00000043514	189	1288	141
ENSG00000136932	50	1	59
ENSG00000104907	29	78	14
ENSG00000145331	49	41	8
ENSG00000165275	316	122	91
ENSG00000174173	113	151	138
ENSG00000066651	136	144	49
ENSG00000173113	837	1787	552
ENSG00000250272	0	0	0
ENSG00000249778	0	0	0
ENSG00000265262	0	0	0
ENSG00000282406	0	0	0
ENSG00000250161	0	0	0
ENSG00000268412	0	0	0
ENSG00000270275	0	0	0
ENSG00000183665	75	39	4
ENSG00000122435	250	117	123
ENSG00000121486	210	101	54
ENSG00000099899	225	215	73
ENSG00000188917	351	46	63
ENSG00000155275	66	47	83
ENSG00000126814	760	677	300
ENSG00000089195	220	196	146
ENSG00000166166	90	85	103
ENSG00000171103	95	122	2
ENSG00000100416	164	109	44
ENSG00000180098	512	487	409
ENSG00000253368	31	43	48
ENSG00000072756	149	189	108
ENSG00000067445	141	8	107
ENSG00000135451	127	341	56
ENSG00000104321	14	18	11
ENSG00000144935	25	15	7
ENSG00000182048	0	0	0
ENSG00000138741	0	0	0
ENSG00000133107	0	0	0
ENSG00000100991	759	943	324
ENSG00000072315	15	3	0
ENSG00000204025	0	0	0
ENSG00000137672	122	105	539
ENSG00000223484	0	0	0
ENSG00000069018	0	0	0
ENSG00000274965	4	6	7
ENSG00000142185	6	0	0
ENSG00000083067	16	40	6
ENSG00000130529	701	1685	270
ENSG00000070985	0	0	0
ENSG00000119121	80	75	36
ENSG00000092439	1609	1776	1458
ENSG00000144481	49	21	41
ENSG00000104447	1190	1117	713
ENSG00000149743	195	268	50
ENSG00000196689	245	52	71
ENSG00000187688	10	177	18
ENSG00000167723	70	112	56
ENSG00000111199	131	65	131
ENSG00000274348	0	0	0
ENSG00000276971	1	0	4
ENSG00000196367	1221	1288	757
ENSG00000165832	493	354	348
ENSG00000167112	409	710	350
ENSG00000282170	0	0	0
ENSG00000163467	0	0	0
ENSG00000165699	322	1376	206
ENSG00000103197	458	272	168
ENSG00000102804	803	793	761
ENSG00000196428	766	995	439
ENSG00000157514	466	340	93
ENSG00000166925	64	107	45
ENSG00000198860	256	313	119
ENSG00000230865	0	0	0
ENSG00000230604	0	0	105
ENSG00000234922	0	0	0
ENSG00000154743	112	166	114
ENSG00000251174	0	0	0
ENSG00000274672	264	633	55
ENSG00000182173	347	297	93
ENSG00000123297	174	45	38
ENSG00000074319	437	1006	269
ENSG00000135951	14	3	4
ENSG00000175513	0	0	0
ENSG00000213265	50	10	7
ENSG00000134200	0	0	0
ENSG00000165409	13	42	1
ENSG00000179981	84	90	85
ENSG00000182463	1888	1272	932
ENSG00000121297	602	400	134
ENSG00000126467	0	0	0
ENSG00000182704	735	491	211
ENSG00000145777	19	20	25
ENSG00000211460	455	840	286
ENSG00000171045	57	0	0
ENSG00000116918	307	389	190
ENSG00000270106	14	1	10
ENSG00000102904	17	0	0
ENSG00000117472	6596	5462	1292
ENSG00000182612	189	274	192
ENSG00000110900	40	4	47
ENSG00000106025	85	12	3
ENSG00000106537	438	384	106
ENSG00000108219	1670	1037	802
ENSG00000099282	228	290	0
ENSG00000130167	1	3	5
ENSG00000048140	29	34	2
ENSG00000157570	5	0	0
ENSG00000231738	13	14	14
ENSG00000134198	189	669	108
ENSG00000140391	3467	4425	1176
ENSG00000135452	406	617	392
ENSG00000064201	0	1	4
ENSG00000158457	109	5	15
ENSG00000214063	4	47	38
ENSG00000168785	304	830	385
ENSG00000000003	1341	772	445
ENSG00000156298	19	0	0
ENSG00000127324	17	0	22
ENSG00000011105	129	91	36
ENSG00000175894	0	0	0
ENSG00000100300	425	361	81
ENSG00000112212	0	0	0
ENSG00000005379	115	18	32
ENSG00000258992	0	0	0
ENSG00000236424	0	0	0
ENSG00000238235	0	0	0
ENSG00000236435	0	0	0
ENSG00000187657	0	0	0
ENSG00000169849	0	0	0
ENSG00000236786	0	0	0
ENSG00000226223	0	0	0
ENSG00000232620	0	0	0
ENSG00000231874	0	0	0
ENSG00000234583	0	0	0
ENSG00000168757	0	0	0
ENSG00000243643	0	0	0
ENSG00000237902	0	0	0
ENSG00000229940	0	0	0
ENSG00000229159	0	0	0
ENSG00000215601	0	0	0
ENSG00000234110	0	0	0
ENSG00000235217	474	383	104
ENSG00000228927	0	0	0
ENSG00000233803	0	0	0
ENSG00000225685	0	0	0
ENSG00000270073	0	0	0
ENSG00000188656	0	0	0
ENSG00000229549	0	0	0
ENSG00000238074	0	0	0
ENSG00000189241	817	1387	492
ENSG00000184205	166	45	20
ENSG00000187189	246	46	31
ENSG00000180543	563	250	157
ENSG00000178021	7	0	0
ENSG00000167721	388	575	151
ENSG00000158526	245	136	71
ENSG00000007520	105	153	59
ENSG00000223756	620	710	696
ENSG00000184281	33	14	6
ENSG00000231086	0	0	0
ENSG00000212122	2	0	44
ENSG00000206203	0	0	0
ENSG00000162526	9	36	1
ENSG00000285140	8	34	30
ENSG00000227473	0	0	0
ENSG00000178093	0	2	0
ENSG00000128311	556	587	60
ENSG00000215845	127	181	13
ENSG00000136925	124	120	46
ENSG00000279170	6	0	6
ENSG00000146216	0	0	2
ENSG00000128881	617	499	311
ENSG00000113312	228	309	76
ENSG00000149292	179	17	0
ENSG00000143643	173	56	219
ENSG00000163728	328	106	307
ENSG00000167094	46	83	42
ENSG00000052841	1858	1903	1238
ENSG00000011295	653	851	320
ENSG00000168026	195	5	8
ENSG00000123607	487	29	130
ENSG00000006555	96	289	29
ENSG00000103852	210	155	151
ENSG00000205838	5	0	0
ENSG00000187862	0	0	0
ENSG00000105948	71	51	59
ENSG00000018699	225	196	162
ENSG00000100154	192	159	106
ENSG00000137473	0	0	0
ENSG00000182670	2176	2690	1692
ENSG00000197557	66	99	95
ENSG00000196659	371	25	212
ENSG00000115282	407	391	226
ENSG00000183891	22	15	80
ENSG00000113638	116	130	94
ENSG00000275571	71	123	150
ENSG00000172425	0	0	0
ENSG00000198677	655	239	364
ENSG00000075234	109	116	44
ENSG00000085831	466	224	95
ENSG00000155158	569	729	538
ENSG00000168234	728	363	369
ENSG00000250627	0	0	0
ENSG00000227238	0	0	0
ENSG00000215105	0	214	1
ENSG00000243725	166	189	66
ENSG00000214198	4	0	0
ENSG00000221971	0	0	0
ENSG00000136319	189	52	50
ENSG00000139865	141	45	135
ENSG00000068724	234	258	74
ENSG00000165914	495	961	425
ENSG00000165533	356	243	109
ENSG00000133985	2312	3280	416
ENSG00000174521	0	0	0
ENSG00000162222	172	181	205
ENSG00000125482	32	96	3
ENSG00000116830	594	300	473
ENSG00000101407	475	400	249
ENSG00000129696	80	149	15
ENSG00000112742	153	194	31
ENSG00000114999	966	1437	569
ENSG00000100271	40	32	0
ENSG00000162571	47	11	8
ENSG00000175764	1	0	0
ENSG00000100304	208	477	103
ENSG00000213471	1	0	3
ENSG00000120440	6	8	2
ENSG00000214021	216	145	80
ENSG00000135912	686	488	467
ENSG00000119685	1365	1689	438
ENSG00000170703	0	0	0
ENSG00000137941	80	106	160
ENSG00000138892	0	0	0
ENSG00000131044	2	22	6
ENSG00000155657	1723	754	1044
ENSG00000137561	14	19	6
ENSG00000124120	734	771	841
ENSG00000118271	0	0	0
ENSG00000259247	0	0	0
ENSG00000276537	138	307	68
ENSG00000141540	41	68	59
ENSG00000136295	375	631	77
ENSG00000166402	0	0	0
ENSG00000167552	297	1028	29
ENSG00000123416	4717	3259	1599
ENSG00000167553	2112	2499	694
ENSG00000198033	0	0	0
ENSG00000075886	0	0	1
ENSG00000152086	0	0	0
ENSG00000161149	67	83	45
ENSG00000249680	0	0	0
ENSG00000127824	635	203	106
ENSG00000243910	2	2	1
ENSG00000183785	0	1	2
ENSG00000178462	0	0	0
ENSG00000284997	9	1	3
ENSG00000261665	5	0	0
ENSG00000235067	7617	15777	4384
ENSG00000101162	9	28	93
ENSG00000249726	0	0	0
ENSG00000228578	0	0	0
ENSG00000137267	30	221	56
ENSG00000137285	24	0	0
ENSG00000216819	0	0	0
ENSG00000258947	30	104	44
ENSG00000220418	0	0	0
ENSG00000230101	0	0	0
ENSG00000104833	0	1	1
ENSG00000228466	0	0	0
ENSG00000188229	624	400	144
ENSG00000255988	0	0	0
ENSG00000224802	4	0	0
ENSG00000237458	0	0	0
ENSG00000254961	0	0	0
ENSG00000224062	0	0	0
ENSG00000231166	0	0	0
ENSG00000217372	0	0	0
ENSG00000176014	387	1423	47
ENSG00000173876	0	0	0
ENSG00000261456	7	0	2
ENSG00000229298	0	0	0
ENSG00000237469	0	0	0
ENSG00000234711	0	0	0
ENSG00000218896	1	0	0
ENSG00000250307	0	0	0
ENSG00000250788	0	0	0
ENSG00000254381	0	0	0
ENSG00000224625	0	0	0
ENSG00000261812	0	1	0
ENSG00000213113	0	0	0
ENSG00000235827	0	0	0
ENSG00000127589	1	3	1
ENSG00000226147	1	76	0
ENSG00000243195	0	0	0
ENSG00000214222	0	3	0
ENSG00000159247	2	0	0
ENSG00000235207	0	0	0
ENSG00000259300	0	0	0
ENSG00000220586	0	0	0
ENSG00000108423	254	542	121
ENSG00000074935	353	555	288
ENSG00000131462	342	249	207
ENSG00000237972	0	0	0
ENSG00000037042	103	143	29
ENSG00000130640	340	140	254
ENSG00000282003	109	119	167
ENSG00000137822	758	856	1172
ENSG00000280807	241	289	65
ENSG00000128159	141	124	133
ENSG00000178952	907	1686	559
ENSG00000265646	0	0	0
ENSG00000143367	467	347	164
ENSG00000112041	0	1	0
ENSG00000104804	0	0	3
ENSG00000078246	199	182	132
ENSG00000234267	0	0	0
ENSG00000130338	2158	1262	1062
ENSG00000250366	61	83	28
ENSG00000198680	1	7	0
ENSG00000114383	149	100	8
ENSG00000104723	352	164	172
ENSG00000149016	167	35	5
ENSG00000166676	50	37	91
ENSG00000171928	213	233	136
ENSG00000259122	2	1	0
ENSG00000108442	0	0	0
ENSG00000175106	178	73	170
ENSG00000259024	7	0	0
ENSG00000223584	10	5	0
ENSG00000262470	0	0	0
ENSG00000151239	1479	1964	823
ENSG00000178082	3	0	0
ENSG00000247596	113	74	117
ENSG00000122691	1	35	2
ENSG00000288335	0	190	0
ENSG00000128791	696	818	356
ENSG00000074966	14	19	21
ENSG00000084652	1252	989	885
ENSG00000164440	0	0	0
ENSG00000086712	445	448	205
ENSG00000131002	1008	640	566
ENSG00000136810	688	1924	304
ENSG00000100348	674	371	327
ENSG00000153066	690	2149	258
ENSG00000117862	1202	2697	630
ENSG00000113621	199	367	172
ENSG00000087301	80	78	12
ENSG00000129235	475	1137	113
ENSG00000168454	0	0	0
ENSG00000239264	2004	3083	1060
ENSG00000204193	0	0	0
ENSG00000115514	359	192	163
ENSG00000265972	2322	1683	746
ENSG00000091164	980	834	315
ENSG00000231879	0	0	0
ENSG00000141759	292	593	418
ENSG00000140830	499	116	242
ENSG00000232823	0	0	0
ENSG00000225167	0	0	0
ENSG00000234388	0	0	0
ENSG00000262519	0	0	0
ENSG00000228236	2	0	4
ENSG00000234036	6	0	3
ENSG00000217268	0	0	0
ENSG00000198431	1195	1285	542
ENSG00000184470	249	643	191
ENSG00000197763	93	314	19
ENSG00000105397	109	389	125
ENSG00000025708	438	463	261
ENSG00000176890	324	186	68
ENSG00000077498	14	4	2
ENSG00000123447	0	0	0
ENSG00000092445	446	525	197
ENSG00000259581	2	9	1
ENSG00000011600	466	69	43
ENSG00000107165	0	0	0
ENSG00000156521	353	176	51
ENSG00000198874	102	71	78
ENSG00000277149	6	1	4
ENSG00000162623	221	204	123
ENSG00000162971	573	432	559
ENSG00000160201	286	443	175
ENSG00000161265	170	53	141
ENSG00000275895	300	16	183
ENSG00000063244	198	1217	462
ENSG00000163714	2042	2784	1552
ENSG00000137831	692	537	334
ENSG00000117143	1029	1635	274
ENSG00000197355	97	48	48
ENSG00000130985	2874	3398	1527
ENSG00000126261	1069	1295	352
ENSG00000144744	171	66	69
ENSG00000081307	311	258	113
ENSG00000221983	1711	2979	930
ENSG00000243023	1	8	10
ENSG00000243498	0	0	0
ENSG00000215221	4	32	54
ENSG00000241656	0	0	0
ENSG00000240793	0	45	0
ENSG00000244329	0	0	0
ENSG00000033178	1986	3186	1458
ENSG00000182179	157	255	95
ENSG00000130560	44	15	19
ENSG00000134882	255	71	70
ENSG00000153443	138	17	27
ENSG00000185262	1959	3233	826
ENSG00000165006	1152	1304	696
ENSG00000246922	92	20	46
ENSG00000137073	1536	1320	774
ENSG00000143569	1509	2550	1398
ENSG00000160185	1	0	0
ENSG00000154127	260	331	103
ENSG00000170315	1371	1538	631
ENSG00000230037	0	0	3
ENSG00000228247	0	0	1
ENSG00000223962	0	0	0
ENSG00000263563	1	2	0
ENSG00000228074	0	0	0
ENSG00000150991	10839	14336	4589
ENSG00000226898	8	3	16
ENSG00000227228	0	0	0
ENSG00000077721	884	2056	356
ENSG00000119048	135	257	164
ENSG00000175063	663	1214	172
ENSG00000258648	5	0	0
ENSG00000265939	17	0	0
ENSG00000250384	0	0	0
ENSG00000259179	0	0	0
ENSG00000072401	313	493	51
ENSG00000131508	587	617	273
ENSG00000109332	4458	5656	2617
ENSG00000225022	1	0	0
ENSG00000225558	0	1	0
ENSG00000224690	0	0	0
ENSG00000224188	0	0	0
ENSG00000078967	185	1014	170
ENSG00000229547	0	0	0
ENSG00000170142	241	547	152
ENSG00000182247	8	2	1
ENSG00000170035	626	686	605
ENSG00000184182	638	211	383
ENSG00000258984	0	0	8
ENSG00000224080	0	0	0
ENSG00000261199	6	0	1
ENSG00000233337	0	0	0
ENSG00000132388	1309	1647	657
ENSG00000184787	490	465	217
ENSG00000186591	1545	1820	989
ENSG00000253677	0	0	0
ENSG00000103275	1066	1815	692
ENSG00000198833	752	895	284
ENSG00000160087	239	179	74
ENSG00000078140	741	1255	535
ENSG00000131982	0	0	0
ENSG00000185651	2090	2339	468
ENSG00000267741	1	0	0
ENSG00000156587	547	394	170
ENSG00000130725	111	166	83
ENSG00000261461	0	0	0
ENSG00000177889	990	841	525
ENSG00000276380	0	0	0
ENSG00000256385	0	0	0
ENSG00000175931	382	538	471
ENSG00000160714	890	868	375
ENSG00000140367	466	595	205
ENSG00000259511	0	0	0
ENSG00000189136	196	119	78
ENSG00000233915	0	0	0
ENSG00000259538	0	0	0
ENSG00000197627	0	0	0
ENSG00000282084	60	109	91
ENSG00000225491	0	0	0
ENSG00000223636	0	0	0
ENSG00000276228	0	0	0
ENSG00000259633	0	0	0
ENSG00000244130	0	0	0
ENSG00000215218	0	0	0
ENSG00000107341	1351	1454	228
ENSG00000108106	160	284	72
ENSG00000233966	20	11	0
ENSG00000224126	4	104	0
ENSG00000077152	178	87	38
ENSG00000177414	0	0	0
ENSG00000244687	2218	5052	1795
ENSG00000226632	75	16	32
ENSG00000226590	0	0	0
ENSG00000231124	1	0	0
ENSG00000249191	0	0	0
ENSG00000214192	0	0	0
ENSG00000229518	0	0	0
ENSG00000233909	0	0	0
ENSG00000226582	0	0	0
ENSG00000235995	0	0	0
ENSG00000235061	0	0	0
ENSG00000233118	0	0	0
ENSG00000229667	0	0	0
ENSG00000169139	400	403	182
ENSG00000226255	0	1	0
ENSG00000267463	0	1	0
ENSG00000238199	1	0	0
ENSG00000231849	0	0	0
ENSG00000104343	542	578	484
ENSG00000234422	0	0	0
ENSG00000159202	1898	2057	946
ENSG00000114062	1121	1257	564
ENSG00000228941	0	0	0
ENSG00000151148	818	1123	401
ENSG00000009335	1308	1091	746
ENSG00000118420	101	24	80
ENSG00000110344	1785	1910	1017
ENSG00000130939	1258	2027	763
ENSG00000103353	517	576	418
ENSG00000244653	0	0	0
ENSG00000120942	97	377	272
ENSG00000122042	433	475	177
ENSG00000102178	62	240	58
ENSG00000186150	0	0	0
ENSG00000198258	713	1891	437
ENSG00000248418	0	0	0
ENSG00000266282	0	0	0
ENSG00000240359	0	0	0
ENSG00000260224	0	0	0
ENSG00000288408	167	22	48
ENSG00000164332	98	371	55
ENSG00000118900	237	247	84
ENSG00000157741	1326	1456	902
ENSG00000185019	100	155	57
ENSG00000153560	692	351	344
ENSG00000135018	1622	1334	836
ENSG00000223560	0	0	0
ENSG00000188021	365	258	143
ENSG00000175520	0	0	0
ENSG00000160803	504	1082	297
ENSG00000241627	0	0	0
ENSG00000226213	0	0	0
ENSG00000175518	0	0	0
ENSG00000159459	637	222	303
ENSG00000024048	1582	1622	714
ENSG00000144357	1431	1579	1367
ENSG00000127481	4419	4194	3325
ENSG00000104517	2795	3781	1888
ENSG00000278787	432	392	100
ENSG00000165886	173	532	376
ENSG00000168246	432	1119	344
ENSG00000108312	366	666	203
ENSG00000255009	0	0	0
ENSG00000255385	0	0	0
ENSG00000233007	1	11	4
ENSG00000234376	0	0	0
ENSG00000204699	0	0	0
ENSG00000204705	0	0	0
ENSG00000228970	0	0	0
ENSG00000229361	0	0	0
ENSG00000224082	0	0	0
ENSG00000254567	0	0	1
ENSG00000162191	522	183	169
ENSG00000162543	1	0	3
ENSG00000158062	295	511	300
ENSG00000173960	537	584	288
ENSG00000215114	768	342	402
ENSG00000144224	2337	3613	1478
ENSG00000167671	157	134	84
ENSG00000163960	1070	806	800
ENSG00000104691	22	22	13
ENSG00000154277	358	115	35
ENSG00000118939	112	497	63
ENSG00000116750	143	171	133
ENSG00000130717	48	63	7
ENSG00000143179	372	687	335
ENSG00000198276	181	107	38
ENSG00000165623	0	0	0
ENSG00000163794	0	0	0
ENSG00000145040	72	145	31
ENSG00000178473	0	0	0
ENSG00000109424	0	0	0
ENSG00000175567	1906	441	422
ENSG00000175564	0	0	0
ENSG00000151116	351	286	348
ENSG00000143222	817	512	191
ENSG00000014123	478	626	343
ENSG00000120686	444	987	274
ENSG00000176125	2	2	5
ENSG00000109775	273	131	102
ENSG00000148154	1057	1613	350
ENSG00000109814	1600	2074	424
ENSG00000136731	1304	1688	631
ENSG00000102595	515	1004	214
ENSG00000169764	749	508	229
ENSG00000241635	320	85	103
ENSG00000242515	2	0	1
ENSG00000227846	0	0	0
ENSG00000228949	0	0	0
ENSG00000234143	0	0	0
